distancia,NTiendaPivote,NTienda,productividad,Cluster,Nombre Cadena,MacroZona,Bodega,no_herramientas,no_tramos anaquel,contactos de negociacion,exhibiciones adicionales,puertas,Tiempo no KOF,compEntregaNCB,compEntregaCSD,Frecuencia Xdock,Frecuencia Rojo,IC
0.149343938,510033997,1400226397,2886.187144,Monarca,BODEGA AURRERA,BCM,1,3,4,2,8,4,2,791.0290833,6180.71628,1,13.5,-0.577600861
0.146352634,510033997,1601074688,3256.364031,Bajío,MERCADO SORIANA,BCM,1,6,2,4,1,4,1,4664.158823,11779.23011,4.5,13.5,0.067573655
0.17235215,510033997,1950028422,3319.830433,Centro - Pacífico,BODEGA AURRERA,BCM,1,6,4,1,8,5,1,4212.530713,3379.47379,9,9,-0.229181865
0.195317522,510033997,210122487,3243.404574,Sureste,MERCADO SORIANA,SG,1,6,6,2,4,8,1,398.9330833,14791.25175,13.5,4.5,-0.437520999
0.061765641,510033997,520020718,5243.051665,Centro - Pacífico,MERCADO SORIANA,BCM,1,4,6,4,5,7,3,1080.634047,4311.376966,4.5,4.5,-0.588563915
0.082838356,510033997,520037325,3030.941432,Centro - Pacífico,MERCADO SORIANA,BCM,1,7.5,5,4,3,5,1,1754.87034,2215.619931,4.25,5.5,-0.572889771
0.163356394,510033997,1910029237,6465.592739,Centro - Pacífico,BODEGA AURRERA,BCM,1,6,4,2,2,5,0,4076.592278,9717.518593,4.5,4.5,-0.124108697
0.135087088,510074116,401310665,4730.566441,Golfo,MERCADO SORIANA,SG,2,5,8,6,6,22,2,781.0235317,33468.57849,6.75,13.5,0.165084672
0.106192403,510074116,210055770,4054.396382,Sureste,MERCADO SORIANA,SG,2,1,10,2,6,7,1.5,2885.724768,16911.32997,4.5,9,-0.160416057
0.121633597,510074116,503300344,2924.231172,Golfo,MERCADO SORIANA,SG,2,5,10,3,6,16,3,2370.107259,9419.144698,4.5,4.5,-0.119671372
0,510074116,510074116,3315.840293,Golfo,MERCADO SORIANA,SG,2,1,10,4,2,21,1,547.0819733,12320.97452,4.5,13.5,-0.0032993
0.176356807,510074116,510100976,4002.947536,Golfo,SUPERCHE,SG,2,1,8,3,8,23,2,748.47925,18225.0224,4.5,9,-0.406494131
0.165425837,510074116,520010807,4418.163694,Golfo,SUPERCHE,SG,2,3,2,2,2,17,2,926.37225,20077.8008,4.5,9,-0.041050776
0.140218705,510074122,210052797,3006.592036,Sureste,BODEGA AURRERA,SG,1,3,10,4,8,15.5,1,3260.31,32253.01021,9,9,0.163082762
0.144922018,510074122,210004749,3861.826795,Sureste,BODEGA AURRERA,SG,1,6,6,3,8,8,6,2350.945333,9494.708151,4.5,9,-0.177175325
0.187097177,510074122,207156016,3061.435044,Sureste,BODEGA AURRERA,SG,1,5,8,3,4,28,0,2362.018167,22941.19671,9,9,0.022955782
0.15845713,510074122,220162765,2244.347176,Sureste,BODEGA AURRERA,SG,1,6,8,2,6,7,1,1378.210333,12286.41187,13.5,9,-0.460072705
0.148572534,510074122,210077576,2309.55218,Sureste,SUPERCHE,SG,1,4,4,4,8,12,1,3136.945455,18196.90377,9,9,-0.21074753
0.157238737,510074122,210146883,3192.790146,Sureste,BODEGA AURRERA,SG,1,3,4,2,2,7,0,1329.075417,25788.17487,4.5,9,-0.215917462
0.111504234,510074122,405089650,3973.198578,Golfo,MERCADO SORIANA,SG,1,6,10,3,6,16.5,3,1188.190237,15205.96557,4.5,13.5,0.178294654
0.162152156,510074122,210021186,4398.704823,Sureste,BODEGA AURRERA,SG,1,4,8,1,4,11,4,2933.584667,22575.72617,13.5,9,-0.110484425
0.189515963,510074122,510141570,4027.270827,Golfo,BODEGA AURRERA,SG,1,1,10,6,8,8,2,2506.033307,31487.78487,13.5,13.5,0.249338094
0.11630971,510074122,401312811,3260.767338,Golfo,BODEGA AURRERA,SG,1,6,10,3,8,11,2,1889.798237,20379.64033,4.5,13.5,-0.055260012
0.170486405,510074122,208090009,4946.241209,Sureste,BODEGA AURRERA,SG,1,6,10,5.5,7,12,4,2260.010667,16509.92367,13.5,7.25,-0.021421719
0.13830705,510074122,420015055,3342.950937,Golfo,BODEGA AURRERA,SG,1,1,6,2,8,9,4,1229.583865,17221.03356,4.5,13.5,-0.272013937
0.183798566,510074122,620020802,3553.397158,Bajío,BODEGA AURRERA,BCM,1,3,10,1,8,8,0,8889.497671,13584.14351,9,9,-0.088958831
0.189125687,510074122,203102170,4260.080396,Sureste,BODEGA AURRERA,SG,1,5,8,2,6,11,10,10179.39097,21148.32327,9,9,0.055009858
0.163989767,510074122,210009544,5867.072401,Sureste,BODEGA AURRERA,SG,1,4,6,3,8,15,4,3228.900333,28137.12676,9,9,0.055059684
0.135883227,510074122,220016512,5811.257549,Sureste,MERCADO SORIANA,SG,1,3,10,3,2,7,5,1855.291667,18183.22584,22.5,9,-0.245508157
0.175491691,510074122,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.1628571,510074122,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.187008068,510074122,110109726,2503.834024,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,6,1,6,12,0,470.1185,10778.69228,4.5,9,-0.315197873
0.134091035,510074122,203701553,5029.948166,Sureste,MERCADO SORIANA,SG,1,6,4,3,8,11,6,4378.32941,20403.72649,4.5,13.5,0.021212452
0.150740743,510074122,210011895,4869.171077,Sureste,MERCADO SORIANA,SG,1,5,8,4,4,13.5,7,636.9590833,17775.29037,9,9,-0.341870219
0.154692218,510074122,210041767,6580.276552,Sureste,BODEGA AURRERA,SG,1,4,10,4,2,8,3,2286.562333,22971.37107,9,9,-0.066174837
0.186813354,510074122,210053752,2658.985771,Sureste,SUPERCHE,SG,1,4,4,2,6,7,6,429.1643333,13824.89291,13.5,9,-0.402706171
0.090451829,510074122,210055755,3296.094057,Sureste,MERCADO SORIANA,SG,1,5,10,2,8,19,8,3942.598667,13595.85574,9,9,-0.146790228
0.146058798,510074122,210055770,4054.396382,Sureste,MERCADO SORIANA,SG,2,1,10,2,6,7,1.5,2885.724768,16911.32997,4.5,9,-0.160416057
0.127305925,510074122,210116539,4692.17862,Sureste,MERCADO SORIANA,SG,1,6,10,1,4,9,0,373.23225,11877.10252,1,13.5,-0.580420061
0.108480975,510074122,210141682,4113.427899,Sureste,MERCADO SORIANA,SG,1,5.5,10,3.5,5,11,1.5,532.5585,19068.12955,15.75,9,-0.266596311
0.124966979,510074122,220051777,5197.691805,Sureste,MERCADO SORIANA,SG,1,6,6,3,8,6,7,4483.130875,20956.20931,4.5,13.5,0.016395409
0.099047527,510074122,220077187,2724.955535,Sureste,MERCADO SORIANA,SG,1,4,6,1,6,3,0,264.5738333,15008.32838,4.5,9,-0.440965448
0.136536807,510074122,405084086,3288.018316,Golfo,MERCADO SORIANA,SG,1,2,4,2,4,7,7,2378.004415,10511.79252,4.5,13.5,-0.250493474
0.192205772,510074122,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.188028097,510074122,420055981,4307.806232,Golfo,BODEGA AURRERA,SG,1,5.5,4,1,7,8,3.5,1210.494167,15873.72433,13.5,13.5,-0.303687764
0.142409697,510074122,500510654,5349.866691,Centro - Pacífico,MERCADO SORIANA,BCM,1,3.5,9,3.5,8,8,1,3796.126655,8711.977653,4,6.75,-0.084991765
0.182102561,510074122,503300344,2924.231172,Golfo,MERCADO SORIANA,SG,2,5,10,3,6,16,3,2370.107259,9419.144698,4.5,4.5,-0.119671372
0,510074122,510074122,3066.886845,Golfo,MERCADO SORIANA,SG,1,3,10,2,8,8,0.5,669.174473,13786.84614,4.5,9,-0.109183892
0.191147566,510074122,510092296,4364.32113,Golfo,BODEGA AURRERA,SG,1,4,6,2,6,4,3,2.87325752,20073.3928,22.5,13.5,-0.275756489
0.11871846,510074122,510094192,4670.622425,Golfo,SUPERCHE,SG,1,5,10,6,8,8,1,1002.66457,15955.61667,4.5,13.5,-0.169292953
0.196104437,510074122,520036519,2811.056239,Golfo,MERCADO SORIANA,SG,1,6,8,6,4,9,10,415.18764,7606.882803,4.5,13.5,-0.475976511
0.085318923,510074122,520039916,1951.191764,Golfo,MERCADO SORIANA,SG,1,5,6,3,8,6,1,2212.935738,6799.460349,9,9,-0.240705069
0.162934527,510074122,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.176522791,510074122,520048855,6523.474905,Golfo,BODEGA AURRERA,SG,1,3,8,1,6,6,5,9294.686823,31523.93193,4.5,4.5,0.174941638
0.117538176,510074122,520143465,5451.10464,Golfo,BODEGA AURRERA,SG,1,6,10,2,8,7,4,1536.9315,24267.87347,4.5,4.5,-0.161991791
0.199626029,510074122,520172716,3482.994033,Golfo,BODEGA AURRERA,SG,1,4,10,3,4,6,5,680.7528967,13590.86951,22.5,13.5,-0.398195223
0.142703742,510074122,600704898,4919.180267,Bajío,MERCADO SORIANA,BCM,1,2,10,2,8,7,1,4841.766018,16878.75987,4.5,13.5,0.02452698
0.147971585,510074122,603650029,3780.229757,Bajío,MERCADO SORIANA,BCM,1,4,10,2,8,9,6,4112.295732,11756.07111,4.5,9,-0.054078733
0.170004711,510074122,610020282,2429.81519,Bajío,MERCADO SORIANA,BCM,1,4,10,4,4,9,3,0,11420.13139,4.5,9,-0.108103322
0.197198078,510074122,610042223,2657.775819,Bajío,MERCADO SORIANA,BCM,1,3,8,2,8,7,7,4163.531576,6378.760123,9,13.5,-0.299911114
0.140718371,510074122,210122487,3243.404574,Sureste,MERCADO SORIANA,SG,1,6,6,2,4,8,1,398.9330833,14791.25175,13.5,4.5,-0.437520999
0.17685087,510074122,401408858,5832.09194,Golfo,MERCADO SORIANA,SG,1,1,4,2,1,1,1,1021.27285,5201.256543,4.5,13.5,-0.542703038
0.193094715,510092296,210052797,3006.592036,Sureste,BODEGA AURRERA,SG,1,3,10,4,8,15.5,1,3260.31,32253.01021,9,9,0.163082762
0.187538281,510092296,510030794,4213.686157,Golfo,BODEGA AURRERA,SG,1,4,4,2,8,9,3,4197.627473,52349.27219,22.5,13.5,0.957009128
0.180429429,510092296,600704570,1777.74636,Bajío,BODEGA AURRERA,BCM,1,1,8,2,6,8,1,0,23732.9139,13.5,13.5,-0.226577653
0.134154379,510092296,210004749,3861.826795,Sureste,BODEGA AURRERA,SG,1,6,6,3,8,8,6,2350.945333,9494.708151,4.5,9,-0.177175325
0.177116036,510092296,207156016,3061.435044,Sureste,BODEGA AURRERA,SG,1,5,8,3,4,28,0,2362.018167,22941.19671,9,9,0.022955782
0.14614743,510092296,210103836,3725.212524,Sureste,BODEGA AURRERA,SG,1,4.5,7,1.5,3,10,6.5,9027.531627,28081.93497,15.75,9,0.118893935
0.100242347,510092296,220162765,2244.347176,Sureste,BODEGA AURRERA,SG,1,6,8,2,6,7,1,1378.210333,12286.41187,13.5,9,-0.460072705
0.171981066,510092296,210077576,2309.55218,Sureste,SUPERCHE,SG,1,4,4,4,8,12,1,3136.945455,18196.90377,9,9,-0.21074753
0.13394396,510092296,210146883,3192.790146,Sureste,BODEGA AURRERA,SG,1,3,4,2,2,7,0,1329.075417,25788.17487,4.5,9,-0.215917462
0.149605021,510092296,504809978,4219.599506,Sureste,BODEGA AURRERA,SG,1,1,4,2,8,10,10,3460.371,21657.90185,22.5,9,0.142818421
0.105999216,510092296,210021186,4398.704823,Sureste,BODEGA AURRERA,SG,1,4,8,1,4,11,4,2933.584667,22575.72617,13.5,9,-0.110484425
0.186113372,510092296,503504282,4101.872656,Golfo,BODEGA AURRERA,SG,1.5,6,8,3,6,9,5.5,2552.015313,31932.27449,18,13.5,0.304563814
0.122154079,510092296,510062435,5122.91055,Golfo,BODEGA AURRERA,SG,1,7,6,2,8,6,3,3949.965333,27386.97259,13.5,13.5,0.258533671
0.190531492,510092296,510141570,4027.270827,Golfo,BODEGA AURRERA,SG,1,1,10,6,8,8,2,2506.033307,31487.78487,13.5,13.5,0.249338094
0.140987918,510092296,520028853,3918.906613,Golfo,BODEGA AURRERA,SG,1,5,4,2,8,9,10,2173.111167,32572.03685,22.5,9,0.126018127
0.144899994,510092296,401312811,3260.767338,Golfo,BODEGA AURRERA,SG,1,6,10,3,8,11,2,1889.798237,20379.64033,4.5,13.5,-0.055260012
0.188824996,510092296,510098564,1869.338086,Golfo,SUPERCHE,SG,1,6,4,3,8,7,10,4101.904545,17019.12151,9,13.5,-0.175901321
0.160856307,510092296,208090009,4946.241209,Sureste,BODEGA AURRERA,SG,1,6,10,5.5,7,12,4,2260.010667,16509.92367,13.5,7.25,-0.021421719
0.096536756,510092296,420015055,3342.950937,Golfo,BODEGA AURRERA,SG,1,1,6,2,8,9,4,1229.583865,17221.03356,4.5,13.5,-0.272013937
0.154144555,510092296,203102170,4260.080396,Sureste,BODEGA AURRERA,SG,1,5,8,2,6,11,10,10179.39097,21148.32327,9,9,0.055009858
0.132580057,510092296,210009544,5867.072401,Sureste,BODEGA AURRERA,SG,1,4,6,3,8,15,4,3228.900333,28137.12676,9,9,0.055059684
0.152081668,510092296,220016512,5811.257549,Sureste,MERCADO SORIANA,SG,1,3,10,3,2,7,5,1855.291667,18183.22584,22.5,9,-0.245508157
0.112935796,510092296,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.193926454,510092296,220163737,2736.192734,Sureste,SUPERCHE,SG,1.5,5,4,3.5,5,15,3.5,900.2410833,13857.50767,22.5,9,-0.4272082
0.138656691,510092296,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.189248353,510092296,210011895,4869.171077,Sureste,MERCADO SORIANA,SG,1,5,8,4,4,13.5,7,636.9590833,17775.29037,9,9,-0.341870219
0.144711077,510092296,210041767,6580.276552,Sureste,BODEGA AURRERA,SG,1,4,10,4,2,8,3,2286.562333,22971.37107,9,9,-0.066174837
0.132915244,510092296,210053752,2658.985771,Sureste,SUPERCHE,SG,1,4,4,2,6,7,6,429.1643333,13824.89291,13.5,9,-0.402706171
0.154491991,510092296,210141682,4113.427899,Sureste,MERCADO SORIANA,SG,1,5.5,10,3.5,5,11,1.5,532.5585,19068.12955,15.75,9,-0.266596311
0.193067148,510092296,220034495,3761.812591,Sureste,BODEGA AURRERA,SG,1.5,5.5,5,3,4,11,5,3751.153705,13355.51564,4.5,4.5,-0.344489057
0.186149865,510092296,220051777,5197.691805,Sureste,MERCADO SORIANA,SG,1,6,6,3,8,6,7,4483.130875,20956.20931,4.5,13.5,0.016395409
0.148158148,510092296,220077187,2724.955535,Sureste,MERCADO SORIANA,SG,1,4,6,1,6,3,0,264.5738333,15008.32838,4.5,9,-0.440965448
0.116666228,510092296,220124851,4749.242006,Sureste,BODEGA AURRERA,SG,1,6,4,4,2,7,7,1384.915833,22709.20167,22.5,9,-0.229649631
0.12341135,510092296,220132083,4718.568272,Sureste,BODEGA AURRERA,SG,1,6,6,2,8,9,10,1344.35275,11894.10971,18,9,-0.49024813
0.137953922,510092296,220162615,5510.806288,Sureste,SUPERCHE,SG,1,6,6,3,8,4,2,1858.420833,7852.628726,22.5,9,-0.504405032
0.173230588,510092296,405084086,3288.018316,Golfo,MERCADO SORIANA,SG,1,2,4,2,4,7,7,2378.004415,10511.79252,4.5,13.5,-0.250493474
0.196773857,510092296,420039960,4611.478757,Golfo,SUPERCHE,SG,1,6,8,6.5,6,7,10,555.0211667,18254.05916,13.5,13.5,-0.475125223
0.127824485,510092296,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.077775672,510092296,420055981,4307.806232,Golfo,BODEGA AURRERA,SG,1,5.5,4,1,7,8,3.5,1210.494167,15873.72433,13.5,13.5,-0.303687764
0.191147566,510092296,510074122,3066.886845,Golfo,MERCADO SORIANA,SG,1,3,10,2,8,8,0.5,669.174473,13786.84614,4.5,9,-0.109183892
0,510092296,510092296,4364.32113,Golfo,BODEGA AURRERA,SG,1,4,6,2,6,4,3,2.87325752,20073.3928,22.5,13.5,-0.275756489
0.154412925,510092296,520039916,1951.191764,Golfo,MERCADO SORIANA,SG,1,5,6,3,8,6,1,2212.935738,6799.460349,9,9,-0.240705069
0.191534355,510092296,520042210,5494.002469,Centro - Pacífico,BODEGA AURRERA,BCM,1,2,7,1.5,4.5,7,2,10923.53822,15041.35949,22.5,9,-0.100132412
0.081425138,510092296,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.169350192,510092296,520048855,6523.474905,Golfo,BODEGA AURRERA,SG,1,3,8,1,6,6,5,9294.686823,31523.93193,4.5,4.5,0.174941638
0.198369414,510092296,520064829,5452.443275,Centro - Pacífico,BODEGA AURRERA,BCM,1,5,6,2,6,13,6,6201.346501,10708.93297,9,9,-0.282737858
0.143545866,510092296,520143465,5451.10464,Golfo,BODEGA AURRERA,SG,1,6,10,2,8,7,4,1536.9315,24267.87347,4.5,4.5,-0.161991791
0.079916842,510092296,520172716,3482.994033,Golfo,BODEGA AURRERA,SG,1,4,10,3,4,6,5,680.7528967,13590.86951,22.5,13.5,-0.398195223
0.158550218,510092296,210122487,3243.404574,Sureste,MERCADO SORIANA,SG,1,6,6,2,4,8,1,398.9330833,14791.25175,13.5,4.5,-0.437520999
0.165407464,510092296,420059322,2676.572842,Golfo,BODEGA AURRERA,SG,1,6,4,3,4,3,5,352.8907793,3350.345182,9,9,-0.764925163
0.139544904,510092296,520168906,4368.85185,Golfo,SUPERCHE,SG,1,4.5,5,3,4,4.5,4,1383.643404,10418.72977,9,13.5,-0.367877089
0.165500566,510094192,210052797,3006.592036,Sureste,BODEGA AURRERA,SG,1,3,10,4,8,15.5,1,3260.31,32253.01021,9,9,0.163082762
0.151391387,510094192,210004749,3861.826795,Sureste,BODEGA AURRERA,SG,1,6,6,3,8,8,6,2350.945333,9494.708151,4.5,9,-0.177175325
0.181593165,510094192,220162765,2244.347176,Sureste,BODEGA AURRERA,SG,1,6,8,2,6,7,1,1378.210333,12286.41187,13.5,9,-0.460072705
0.098403357,510094192,210077576,2309.55218,Sureste,SUPERCHE,SG,1,4,4,4,8,12,1,3136.945455,18196.90377,9,9,-0.21074753
0.155422762,510094192,405089650,3973.198578,Golfo,MERCADO SORIANA,SG,1,6,10,3,6,16.5,3,1188.190237,15205.96557,4.5,13.5,0.178294654
0.160534248,510094192,510141570,4027.270827,Golfo,BODEGA AURRERA,SG,1,1,10,6,8,8,2,2506.033307,31487.78487,13.5,13.5,0.249338094
0.108756572,510094192,401312811,3260.767338,Golfo,BODEGA AURRERA,SG,1,6,10,3,8,11,2,1889.798237,20379.64033,4.5,13.5,-0.055260012
0.132547081,510094192,510098564,1869.338086,Golfo,SUPERCHE,SG,1,6,4,3,8,7,10,4101.904545,17019.12151,9,13.5,-0.175901321
0.142196834,510094192,208090009,4946.241209,Sureste,BODEGA AURRERA,SG,1,6,10,5.5,7,12,4,2260.010667,16509.92367,13.5,7.25,-0.021421719
0.164826691,510094192,420015055,3342.950937,Golfo,BODEGA AURRERA,SG,1,1,6,2,8,9,4,1229.583865,17221.03356,4.5,13.5,-0.272013937
0.191652581,510094192,210009544,5867.072401,Sureste,BODEGA AURRERA,SG,1,4,6,3,8,15,4,3228.900333,28137.12676,9,9,0.055059684
0.16793856,510094192,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.176234186,510094192,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.176537901,510094192,203701553,5029.948166,Sureste,MERCADO SORIANA,SG,1,6,4,3,8,11,6,4378.32941,20403.72649,4.5,13.5,0.021212452
0.187131539,510094192,210011895,4869.171077,Sureste,MERCADO SORIANA,SG,1,5,8,4,4,13.5,7,636.9590833,17775.29037,9,9,-0.341870219
0.165688366,510094192,210041767,6580.276552,Sureste,BODEGA AURRERA,SG,1,4,10,4,2,8,3,2286.562333,22971.37107,9,9,-0.066174837
0.175006092,510094192,210053752,2658.985771,Sureste,SUPERCHE,SG,1,4,4,2,6,7,6,429.1643333,13824.89291,13.5,9,-0.402706171
0.167767763,510094192,210055755,3296.094057,Sureste,MERCADO SORIANA,SG,1,5,10,2,8,19,8,3942.598667,13595.85574,9,9,-0.146790228
0.185357392,510094192,210116539,4692.17862,Sureste,MERCADO SORIANA,SG,1,6,10,1,4,9,0,373.23225,11877.10252,1,13.5,-0.580420061
0.153205097,510094192,210141682,4113.427899,Sureste,MERCADO SORIANA,SG,1,5.5,10,3.5,5,11,1.5,532.5585,19068.12955,15.75,9,-0.266596311
0.167413846,510094192,220051777,5197.691805,Sureste,MERCADO SORIANA,SG,1,6,6,3,8,6,7,4483.130875,20956.20931,4.5,13.5,0.016395409
0.189917013,510094192,220077187,2724.955535,Sureste,MERCADO SORIANA,SG,1,4,6,1,6,3,0,264.5738333,15008.32838,4.5,9,-0.440965448
0.197184965,510094192,220112374,5430.276736,Sureste,SUPERCHE,SG,1,3,4,3,4,14,1,1156.898333,26494.94609,13.5,9,0.248263292
0.162038207,510094192,220162615,5510.806288,Sureste,SUPERCHE,SG,1,6,6,3,8,4,2,1858.420833,7852.628726,22.5,9,-0.504405032
0.137105316,510094192,420039960,4611.478757,Golfo,SUPERCHE,SG,1,6,8,6.5,6,7,10,555.0211667,18254.05916,13.5,13.5,-0.475125223
0.15131931,510094192,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.186137065,510094192,420055981,4307.806232,Golfo,BODEGA AURRERA,SG,1,5.5,4,1,7,8,3.5,1210.494167,15873.72433,13.5,13.5,-0.303687764
0.11871846,510094192,510074122,3066.886845,Golfo,MERCADO SORIANA,SG,1,3,10,2,8,8,0.5,669.174473,13786.84614,4.5,9,-0.109183892
0,510094192,510094192,4670.622425,Golfo,SUPERCHE,SG,1,5,10,6,8,8,1,1002.66457,15955.61667,4.5,13.5,-0.169292953
0.182489246,510094192,520036519,2811.056239,Golfo,MERCADO SORIANA,SG,1,6,8,6,4,9,10,415.18764,7606.882803,4.5,13.5,-0.475976511
0.141788274,510094192,520039916,1951.191764,Golfo,MERCADO SORIANA,SG,1,5,6,3,8,6,1,2212.935738,6799.460349,9,9,-0.240705069
0.147845194,510094192,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.137772813,510094192,520143465,5451.10464,Golfo,BODEGA AURRERA,SG,1,6,10,2,8,7,4,1536.9315,24267.87347,4.5,4.5,-0.161991791
0.144700944,510094192,520168906,4368.85185,Golfo,SUPERCHE,SG,1,4.5,5,3,4,4.5,4,1383.643404,10418.72977,9,13.5,-0.367877089
0.199745208,510100976,220163737,2736.192734,Sureste,SUPERCHE,SG,1.5,5,4,3.5,5,15,3.5,900.2410833,13857.50767,22.5,9,-0.4272082
0.109032325,510100976,210053556,3241.022554,Sureste,SUPERCHE,SG,2,4,10,3,8,11,2,0,10695.37443,13.5,13.5,-0.548041872
0.144102648,510100976,210055770,4054.396382,Sureste,MERCADO SORIANA,SG,2,1,10,2,6,7,1.5,2885.724768,16911.32997,4.5,9,-0.160416057
0.152103052,510100976,210148164,5581.117194,Sureste,SUPERCHE,SG,2,2,4,1.5,8,5,3,1065.748833,27317.97858,1,9,0.149731064
0.188399598,510100976,220059804,5449.328693,Sureste,BODEGA AURRERA,SG,2,7,4,2,4,15,2,1688.8045,14289.99193,9,9,-0.370930241
0.165396735,510100976,220179394,3871.91476,Sureste,SUPERCHE,SG,2,1,4,1,2,2,0,576.6194,8073.473632,4.5,4.5,-0.284431832
0.171123698,510100976,503300344,2924.231172,Golfo,MERCADO SORIANA,SG,2,5,10,3,6,16,3,2370.107259,9419.144698,4.5,4.5,-0.119671372
0.176356807,510100976,510074116,3315.840293,Golfo,MERCADO SORIANA,SG,2,1,10,4,2,21,1,547.0819733,12320.97452,4.5,13.5,-0.0032993
0,510100976,510100976,4002.947536,Golfo,SUPERCHE,SG,2,1,8,3,8,23,2,748.47925,18225.0224,4.5,9,-0.406494131
0.150072232,510100976,520010807,4418.163694,Golfo,SUPERCHE,SG,2,3,2,2,2,17,2,926.37225,20077.8008,4.5,9,-0.041050776
0.183825046,510100976,520059981,3134.395097,Golfo,MERCADO SORIANA,SG,2,4,4,2,8,6,6,677.9723333,10931.0813,4.5,13.5,-0.300248065
0.126436397,510119009,600704570,1777.74636,Bajío,BODEGA AURRERA,BCM,1,1,8,2,6,8,1,0,23732.9139,13.5,13.5,-0.226577653
0.17277813,510119009,1505000601,2461.592088,Monarca,BODEGA AURRERA,BCM,1,3,7,1.5,8,14,1,3021.90825,11452.52853,9,9,0.476873981
0.175315112,510119009,1620015342,2609.010819,Bajío,BODEGA AURRERA,BCM,1,3,6,3,8,6,1,10713.59219,8473.038956,4.5,13.5,0.44336088
0.184550866,510119009,500505109,3459.673432,Centro - Pacífico,BODEGA AURRERA,BCM,1,6.5,8,3,8,13,10,6466.316449,8428.743624,13.5,22.5,0.023034421
0.170964137,510119009,500507954,4866.570224,Centro - Pacífico,BODEGA AURRERA,BCM,1,7,8,3,8,9,4,10438.7745,10287.56927,15.75,15.75,0.316690238
0.140534729,510119009,500508012,3730.833636,Centro - Pacífico,BODEGA AURRERA,BCM,1,1,8,1,8,13,10,2836.98132,3237.280166,1,9,-0.047078443
0.189967901,510119009,505110031,2360.720479,Centro - Pacífico,BODEGA AURRERA,BCM,1,5.5,6,2.5,8,9,5.5,0.35223,3304.76211,22.5,22.5,-0.64326941
0.198491693,510119009,501206385,4339.740372,Centro - Pacífico,BODEGA AURRERA,BCM,1,6,6,4,8,11,6.5,10073.57628,9747.661264,22.5,9,0.481352016
0.19708924,510119009,610098833,4650.808474,Monarca,BODEGA AURRERA,BCM,1,5,7,2.5,6,8,4.5,2260.399403,37142.42255,13.5,13.5,0.227812903
0.142062485,510119009,1300123029,3000.355693,Monarca,BODEGA AURRERA,BCM,1,5,6,3,8,11,1,2116.71125,9710.00034,9,13.5,0.01283107
0.194157973,510119009,1400068671,4202.785851,Monarca,BODEGA AURRERA,BCM,1,4.5,6,3,8,12,6.5,2636.940313,24516.6834,1,7.25,0.338338
0.198845103,510119009,1505028042,2769.641147,Monarca,BODEGA AURRERA,BCM,1,7,6,3,4,8,1,10810.0317,17037.08476,9,9,0.254857135
0.182926327,510119009,1931124053,2541.786889,Centro - Pacífico,BODEGA AURRERA,BCM,1,3,4,3,8,6,8,0,26942.94103,1,9,0.099603809
0.155157015,510119009,500500168,3603.240999,Centro - Pacífico,BODEGA AURRERA,BCM,1,5,6,1,6,9,1,5378.746525,2357.220259,4.5,1,-0.331691911
0.137398139,510119009,500507946,4157.496864,Centro - Pacífico,BODEGA AURRERA,BCM,1,4.5,7,1,7,8,3,7051.345355,5606.729649,4,9,-0.00754037
0.134286076,510119009,510057648,2964.884058,Centro - Pacífico,BODEGA AURRERA,BCM,1,4,3,2,6,11,0.5,4956.012028,4606.348561,9,9,-0.327460558
0.138887823,510119009,510101188,3289.523855,Centro - Pacífico,BODEGA AURRERA,BCM,1,4,8,5,4,6,3,1814.18857,2184.068048,1,1,-0.515374844
